Respondent_ID,Churn_reason,Market,Gender,AOV,App_use,Date,Age_group,Churn_type
6345071726339531,Reason for Hard Credit Checks,USA,Male,120,0,2023-01-01,Age 35-44,Hard Credit Checks
6149335303041783,Reason for Limited acceptance,UK,Male,139,1,2023-03-01,Age 55+,Limited acceptance
4241646404719605,Reason for Security Concerns,USA,Female,131,0,2023-03-01,Age 35-44,Security Concerns
4954389934730508,Reason for Technical Issues,Sweden,Female,116,1,2023-02-01,Age 55+,Technical Issues
8944589852281373,Reason for Technical Issues,Spain,Female,107,1,2023-01-01,Age 18-24,Technical Issues
1509098180183683,Reason for Late payment penalties,Spain,Male,122,1,2023-02-01,Age 55+,Late payment penalties
3737437855098711,Reason for Unclassified,Sweden,Female,138,0,2023-03-01,Age 35-44,Unclassified
9089072138639702,Reason for Technical Issues,Australia,Female,126,0,2023-05-01,Age 18-24,Technical Issues
6395383471302061,Reason for Account Suspension Issues,Sweden,Female,121,0,2023-04-01,Age 18-24,Account Suspension Issues
4421447057607638,Reason for Negative Customer Service Experiences,France,Female,117,1,2023-04-01,Age 45-54,Negative Customer Service Experiences
1350741742062164,Reason for High interest rates,USA,Female,121,0,2023-05-01,Age 45-54,High interest rates
6362532697993736,Reason for Hard Credit Checks,France,Female,109,1,2023-04-01,Age 55+,Hard Credit Checks
7833219735001146,Reason for Better alternatives,USA,Female,127,1,2023-02-01,Age 35-44,Better alternatives
8921221057021899,Reason for Security Concerns,Italy,Female,110,0,2023-01-01,Age 18-24,Security Concerns
5044319932738684,Reason for Better alternatives,UK,Male,125,1,2023-06-01,Age 45-54,Better alternatives
4260948222924239,Reason for Account Suspension Issues,USA,Female,122,1,2023-04-01,Age 25-34,Account Suspension Issues
8234489436928962,Reason for High interest rates,Australia,Male,114,1,2023-05-01,Age 35-44,High interest rates
4459990815645276,Reason for Better alternatives,France,Female,109,0,2023-05-01,Age 55+,Better alternatives
7305525103825041,Reason for High interest rates,Italy,Female,115,0,2023-02-01,Age 55+,High interest rates
8099577058110664,Reason for Account Suspension Issues,Australia,Male,114,0,2023-01-01,Age 35-44,Account Suspension Issues
8642082187612101,Reason for Unclassified,France,Male,137,0,2023-06-01,Age 18-24,Unclassified
9734701361359527,Reason for Better alternatives,Italy,Female,111,0,2023-01-01,Age 55+,Better alternatives
3364793876356298,Reason for Security Concerns,UK,Female,114,0,2023-01-01,Age 35-44,Security Concerns
8568980363499605,Reason for Late payment penalties,Spain,Female,134,0,2023-04-01,Age 45-54,Late payment penalties
9783997502124568,Reason for Account Suspension Issues,Spain,Male,107,1,2023-05-01,Age 18-24,Account Suspension Issues
4978132161751594,Reason for Security Concerns,Sweden,Female,120,1,2023-05-01,Age 45-54,Security Concerns
2102837384001002,Reason for Lack of need,France,Female,136,0,2023-05-01,Age 45-54,Lack of need
9342388791057500,Reason for Better alternatives,Italy,Male,137,0,2023-02-01,Age 35-44,Better alternatives
1539774459629890,Reason for Account Suspension Issues,Sweden,Female,120,0,2023-01-01,Age 18-24,Account Suspension Issues
1271368869397607,Reason for Unclear terms,UK,Male,125,0,2023-06-01,Age 18-24,Unclear terms
2766100253405474,Reason for General sentiment,Germany,Male,114,0,2023-05-01,Age 55+,General sentiment
9231494804492361,Reason for General sentiment,France,Male,97,1,2023-06-01,Age 18-24,General sentiment
3559244067855322,Reason for Account Suspension Issues,UK,Female,118,1,2023-04-01,Age 55+,Account Suspension Issues
8885868037393558,Reason for Hard Credit Checks,Sweden,Male,118,0,2023-05-01,Age 25-34,Hard Credit Checks
2875422514353945,Reason for Limited acceptance,France,Male,108,0,2023-05-01,Age 45-54,Limited acceptance
1406420672217580,Reason for Hard Credit Checks,Australia,Male,120,1,2023-02-01,Age 25-34,Hard Credit Checks
9728126374135358,Reason for Negative Customer Service Experiences,UK,Male,114,0,2023-04-01,Age 25-34,Negative Customer Service Experiences
1440344603293490,Reason for Account Suspension Issues,Italy,Male,100,1,2023-02-01,Age 18-24,Account Suspension Issues
7934102870420835,Reason for Security Concerns,Sweden,Male,100,1,2023-02-01,Age 35-44,Security Concerns
9488705454806772,Reason for Unclear terms,Australia,Male,128,0,2023-04-01,Age 35-44,Unclear terms
3162829161808423,Reason for Account Suspension Issues,UK,Female,127,1,2023-01-01,Age 35-44,Account Suspension Issues
5197738571079107,Reason for Unclear terms,Germany,Female,119,1,2023-04-01,Age 25-34,Unclear terms
5647703954121429,Reason for Better alternatives,UK,Female,130,0,2023-06-01,Age 18-24,Better alternatives
2962650228080555,Reason for Hard Credit Checks,Italy,Female,115,1,2023-02-01,Age 25-34,Hard Credit Checks
3666660827180845,Reason for General sentiment,Australia,Female,125,0,2023-01-01,Age 35-44,General sentiment
5198747056573260,Reason for Limited acceptance,Germany,Female,134,1,2023-01-01,Age 25-34,Limited acceptance
1509424629195789,Reason for Unclear terms,Sweden,Female,129,0,2023-03-01,Age 25-34,Unclear terms
6689512370756676,Reason for Hard Credit Checks,Germany,Female,135,0,2023-02-01,Age 55+,Hard Credit Checks
2882256740153527,Reason for Unclear terms,Spain,Female,120,1,2023-02-01,Age 45-54,Unclear terms
4389214021948294,Reason for Technical Issues,France,Male,100,1,2023-04-01,Age 45-54,Technical Issues
4217354025299142,Reason for Account Suspension Issues,UK,Female,142,1,2023-01-01,Age 55+,Account Suspension Issues
8968959987818935,Reason for Late payment penalties,UK,Female,124,0,2023-05-01,Age 55+,Late payment penalties
7030814509702536,Reason for Limited acceptance,Italy,Male,103,0,2023-01-01,Age 55+,Limited acceptance
9311062836594701,Reason for Technical Issues,Italy,Female,128,1,2023-01-01,Age 25-34,Technical Issues
7486026955861759,Reason for Unclear terms,France,Male,114,0,2023-04-01,Age 25-34,Unclear terms
1024245204963807,Reason for Lack of need,Sweden,Female,100,0,2023-02-01,Age 45-54,Lack of need
4172671862516090,Reason for General sentiment,USA,Male,112,1,2023-04-01,Age 35-44,General sentiment
1775542391336605,Reason for Late payment penalties,Sweden,Male,141,1,2023-02-01,Age 35-44,Late payment penalties
7629927352213537,Reason for General sentiment,Germany,Female,117,1,2023-04-01,Age 25-34,General sentiment
2952541836492256,Reason for Limited acceptance,Spain,Female,115,1,2023-02-01,Age 18-24,Limited acceptance
3888045738993240,Reason for Account Suspension Issues,France,Male,125,0,2023-02-01,Age 25-34,Account Suspension Issues
6259400480726109,Reason for Lack of need,Australia,Male,95,1,2023-04-01,Age 25-34,Lack of need
2166259430524717,Reason for Hard Credit Checks,Italy,Male,122,1,2023-05-01,Age 45-54,Hard Credit Checks
9402318030955270,Reason for Security Concerns,Italy,Male,121,0,2023-06-01,Age 18-24,Security Concerns
1180086859019873,Reason for Negative Customer Service Experiences,Germany,Male,111,1,2023-06-01,Age 45-54,Negative Customer Service Experiences
1148972952541736,Reason for Better alternatives,Germany,Male,118,1,2023-02-01,Age 18-24,Better alternatives
3884332252273510,Reason for Account Suspension Issues,France,Male,122,1,2023-01-01,Age 35-44,Account Suspension Issues
8023184258490364,Reason for Better alternatives,USA,Male,137,1,2023-03-01,Age 35-44,Better alternatives
6169167704938323,Reason for Limited acceptance,USA,Female,103,0,2023-03-01,Age 55+,Limited acceptance
3003845507708355,Reason for Lack of need,Sweden,Male,141,0,2023-02-01,Age 25-34,Lack of need
5852013202129055,Reason for General sentiment,Spain,Male,121,1,2023-02-01,Age 25-34,General sentiment
2165235617283635,Reason for Security Concerns,Australia,Male,102,1,2023-02-01,Age 45-54,Security Concerns
3453480130082867,Reason for High interest rates,Germany,Male,138,1,2023-06-01,Age 18-24,High interest rates
6102747173578302,Reason for Account Suspension Issues,Spain,Female,125,0,2023-02-01,Age 25-34,Account Suspension Issues
5631665153429372,Reason for Unclear terms,France,Female,123,1,2023-01-01,Age 55+,Unclear terms
2310572156958450,Reason for Better alternatives,Italy,Female,128,1,2023-04-01,Age 25-34,Better alternatives
4122939775016140,Reason for Unclassified,Spain,Male,119,0,2023-04-01,Age 35-44,Unclassified
5291500047397348,Reason for Security Concerns,Italy,Male,108,0,2023-04-01,Age 45-54,Security Concerns
5744189551917427,Reason for Better alternatives,Australia,Female,113,1,2023-01-01,Age 55+,Better alternatives
6265144097109160,Reason for Better alternatives,Italy,Male,107,1,2023-04-01,Age 45-54,Better alternatives
1248639991505069,Reason for Security Concerns,USA,Male,105,1,2023-05-01,Age 45-54,Security Concerns
9234556165574098,Reason for Account Suspension Issues,Italy,Female,111,0,2023-05-01,Age 18-24,Account Suspension Issues
4595462208818518,Reason for Negative Customer Service Experiences,Italy,Male,112,1,2023-06-01,Age 55+,Negative Customer Service Experiences
4979933902732924,Reason for Account Suspension Issues,Germany,Female,136,1,2023-02-01,Age 55+,Account Suspension Issues
5710997781670119,Reason for Unclassified,UK,Female,124,1,2023-01-01,Age 55+,Unclassified
9344279437925293,Reason for Security Concerns,Australia,Male,116,0,2023-05-01,Age 18-24,Security Concerns
2296200265832664,Reason for General sentiment,France,Female,125,1,2023-03-01,Age 25-34,General sentiment
8270093495035120,Reason for High interest rates,Spain,Male,113,1,2023-03-01,Age 35-44,High interest rates
3727695785550406,Reason for Unclear terms,Sweden,Male,104,1,2023-06-01,Age 55+,Unclear terms
1417735584149157,Reason for Unclassified,USA,Female,120,0,2023-02-01,Age 55+,Unclassified
2319108977377821,Reason for High interest rates,France,Female,111,0,2023-04-01,Age 45-54,High interest rates
5502397543947805,Reason for Negative Customer Service Experiences,Australia,Male,115,0,2023-06-01,Age 45-54,Negative Customer Service Experiences
1851072605798073,Reason for Lack of need,Italy,Male,115,1,2023-01-01,Age 45-54,Lack of need
3774281880096467,Reason for Hard Credit Checks,Germany,Male,136,1,2023-01-01,Age 45-54,Hard Credit Checks
1083502249600243,Reason for Security Concerns,Australia,Female,119,1,2023-06-01,Age 35-44,Security Concerns
8444443514325572,Reason for Technical Issues,USA,Male,135,1,2023-04-01,Age 55+,Technical Issues
4806123750028332,Reason for Unclassified,Italy,Male,143,1,2023-06-01,Age 35-44,Unclassified
5992224626247394,Reason for Better alternatives,Spain,Female,115,1,2023-03-01,Age 55+,Better alternatives
5398542808781054,Reason for Unclear terms,UK,Female,121,1,2023-06-01,Age 55+,Unclear terms
6454245349829031,Reason for General sentiment,USA,Male,118,0,2023-04-01,Age 35-44,General sentiment
5112677397013461,Reason for Negative Customer Service Experiences,UK,Male,128,0,2023-01-01,Age 25-34,Negative Customer Service Experiences
4790636933533685,Reason for Late payment penalties,Spain,Male,141,0,2023-03-01,Age 18-24,Late payment penalties
2711445505305534,Reason for High interest rates,Germany,Female,111,0,2023-01-01,Age 45-54,High interest rates
2377654212997228,Reason for Negative Customer Service Experiences,Australia,Male,91,1,2023-06-01,Age 25-34,Negative Customer Service Experiences
1222152096076568,Reason for Limited acceptance,Spain,Female,105,0,2023-06-01,Age 55+,Limited acceptance
4474193689604309,Reason for Late payment penalties,Italy,Male,127,1,2023-02-01,Age 18-24,Late payment penalties
3537405256173071,Reason for Late payment penalties,Italy,Male,112,1,2023-02-01,Age 25-34,Late payment penalties
2912612712341595,Reason for General sentiment,France,Female,110,0,2023-05-01,Age 45-54,General sentiment
1705905395937419,Reason for Limited acceptance,Italy,Female,104,1,2023-03-01,Age 55+,Limited acceptance
2630806729529218,Reason for Account Suspension Issues,Italy,Male,111,0,2023-01-01,Age 35-44,Account Suspension Issues
9353253580580633,Reason for Late payment penalties,Spain,Female,112,0,2023-03-01,Age 18-24,Late payment penalties
5678011838962359,Reason for Better alternatives,Spain,Female,137,0,2023-02-01,Age 45-54,Better alternatives
8489544613611310,Reason for Unclassified,USA,Female,115,1,2023-06-01,Age 25-34,Unclassified
1417395728976373,Reason for Late payment penalties,Sweden,Male,117,1,2023-01-01,Age 18-24,Late payment penalties
1518494053024328,Reason for Late payment penalties,Spain,Male,118,1,2023-01-01,Age 35-44,Late payment penalties
8594344432621968,Reason for Better alternatives,Spain,Female,143,1,2023-03-01,Age 18-24,Better alternatives
3224495828808082,Reason for Negative Customer Service Experiences,Spain,Female,122,0,2023-02-01,Age 25-34,Negative Customer Service Experiences
6219602527738187,Reason for Better alternatives,France,Male,109,0,2023-06-01,Age 25-34,Better alternatives
8095915745763173,Reason for High interest rates,Germany,Female,110,0,2023-05-01,Age 35-44,High interest rates
8014631549810532,Reason for Account Suspension Issues,Spain,Female,107,0,2023-05-01,Age 45-54,Account Suspension Issues
7835343392367295,Reason for Negative Customer Service Experiences,France,Male,123,1,2023-01-01,Age 25-34,Negative Customer Service Experiences
7830666027071629,Reason for Unclassified,Germany,Male,116,1,2023-03-01,Age 35-44,Unclassified
9722079337655323,Reason for Account Suspension Issues,UK,Female,122,0,2023-02-01,Age 35-44,Account Suspension Issues
1815066288096764,Reason for Unclassified,Spain,Female,99,1,2023-03-01,Age 55+,Unclassified
1589234775380747,Reason for Limited acceptance,UK,Male,131,1,2023-05-01,Age 45-54,Limited acceptance
5448063305177324,Reason for Technical Issues,USA,Male,132,0,2023-03-01,Age 55+,Technical Issues
9123253396980775,Reason for General sentiment,USA,Male,105,0,2023-02-01,Age 18-24,General sentiment
3005744519857687,Reason for Security Concerns,France,Male,113,1,2023-02-01,Age 35-44,Security Concerns
1625797767733059,Reason for Limited acceptance,France,Male,130,1,2023-04-01,Age 35-44,Limited acceptance
8911041037048811,Reason for High interest rates,Australia,Female,120,1,2023-04-01,Age 35-44,High interest rates
3117084463416315,Reason for Unclassified,UK,Male,117,0,2023-01-01,Age 45-54,Unclassified
7940115992178433,Reason for Technical Issues,Germany,Male,106,1,2023-04-01,Age 35-44,Technical Issues
6312154388316758,Reason for Better alternatives,Italy,Female,97,1,2023-04-01,Age 25-34,Better alternatives
6190646405084981,Reason for General sentiment,Italy,Female,109,0,2023-04-01,Age 18-24,General sentiment
1046998638991312,Reason for Late payment penalties,Italy,Male,115,1,2023-05-01,Age 55+,Late payment penalties
3538961786069145,Reason for Better alternatives,USA,Female,132,1,2023-02-01,Age 35-44,Better alternatives
2294896173756217,Reason for Unclear terms,Spain,Male,142,1,2023-01-01,Age 25-34,Unclear terms
6577553535236365,Reason for Security Concerns,Australia,Female,121,1,2023-04-01,Age 55+,Security Concerns
5265075324958386,Reason for High interest rates,Sweden,Male,125,1,2023-02-01,Age 55+,High interest rates
4185823502331599,Reason for Negative Customer Service Experiences,Germany,Male,125,1,2023-02-01,Age 25-34,Negative Customer Service Experiences
9216147784872199,Reason for Hard Credit Checks,Italy,Male,96,0,2023-03-01,Age 35-44,Hard Credit Checks
1027823959879400,Reason for Lack of need,UK,Female,121,0,2023-01-01,Age 55+,Lack of need
5382951644891172,Reason for Better alternatives,UK,Female,104,0,2023-02-01,Age 35-44,Better alternatives
8463518857330333,Reason for Hard Credit Checks,Australia,Male,110,1,2023-03-01,Age 45-54,Hard Credit Checks
5889851486197269,Reason for Lack of need,USA,Female,114,0,2023-01-01,Age 35-44,Lack of need
7023148681800899,Reason for Account Suspension Issues,Spain,Female,107,1,2023-06-01,Age 25-34,Account Suspension Issues
9050410184621572,Reason for Limited acceptance,Australia,Male,131,0,2023-03-01,Age 55+,Limited acceptance
1133972909079989,Reason for Lack of need,Italy,Male,120,1,2023-06-01,Age 25-34,Lack of need
5958017016862758,Reason for Technical Issues,Australia,Male,127,0,2023-05-01,Age 45-54,Technical Issues
